Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2019,1,12,03:00,UTC,0,987.8,0,94,0,24,-1.8,-2.7,50000,285,7.9,4.6
2019,1,12,04:00,UTC,0,988.1,0,94,0,23,-2.4,-3.3,50000,285,7.1,4.7
2019,1,12,05:00,UTC,0,988.3,0,92,0,23,-2.6,-3.7,50000,288,7.5,5.1
2019,1,12,06:00,UTC,0,988.5,0,90,0,23,-2.8,-4.2,50000,289,8.4,5.8
2019,1,12,07:00,UTC,0,988.9,0,91,0,23,-3.2,-4.5,50000,285,7.8,5.1
2019,1,12,08:00,UTC,0,989,0,92,0,23,-3.4,-4.5,50000,284,8.4,5.1
2019,1,12,09:00,UTC,0,989.3,0,90,0,23,-3.3,-4.7,50000,293,8.3,5.6
2019,1,12,10:00,UTC,0,989.1,0,87,0,23,-2.9,-4.8,50000,294,8.2,6
2019,1,12,11:00,UTC,0,988.8,0,85,0,23,-2.7,-5,50000,293,8.7,6.2
2019,1,12,12:00,UTC,0,988.9,0,87,0,23,-3.1,-5.1,50000,289,7.2,4.9
2019,1,12,13:00,UTC,0,989,0,89,0,23,-3.7,-5.2,50000,292,6.6,4.5
2019,1,12,14:00,UTC,0,989.4,0,92,0,23,-4.6,-5.6,50000,283,5.7,3.9
2019,1,12,15:00,UTC,0,989.6,0,93,0,23,-5.2,-6.2,50000,282,6,3.5
2019,1,12,16:00,UTC,0,989.9,0,92,0,23,-5.6,-6.7,50000,285,5.3,3.2
2019,1,12,17:00,UTC,0,990.1,0,92,0,23,-5.8,-6.9,50000,280,6.8,4
2019,1,12,18:00,UTC,7,990.1,0,92,0,23,-6,-7,50000,290,5.8,3.6
2019,1,12,19:00,UTC,0,990,0,93,0,23,-6.1,-7,50000,282,7.9,4.6
2019,1,12,20:00,UTC,5,990,0,94,0,23,-6.2,-7,50000,284,6.3,3.7
2019,1,12,21:00,UTC,7,989.8,0,94,0,23,-6.5,-7.3,50000,296,5.4,3.2
2019,1,12,22:00,UTC,7,989.7,0,95,0,23,-7.1,-7.8,50000,262,4,1.9
2019,1,12,23:00,UTC,1,989.5,0,100,0,23,-10.4,-10.4,47530,134,1.8,1
2019,1,13,00:00,UTC,0,989.2,0,99,0,23,-11,-11.1,50000,59,1,0.6
2019,1,13,01:00,UTC,5,988.9,0,99,0,23,-11,-11.2,50000,0,0.9,0
2019,1,13,02:00,UTC,7,988.7,0,98,0,23,-12.5,-12.8,50000,194,1.9,1.4
2019,1,13,03:00,UTC,7,988.2,0,97,0,23,-13.3,-13.7,50000,182,2,1.3
2019,1,13,04:00,UTC,7,987.8,0,95,0,23,-14.1,-14.7,50000,135,1.5,0.7
2019,1,13,05:00,UTC,7,987.2,0,96,0,23,-14.7,-15.2,50000,203,2.4,0.8
2019,1,13,06:00,UTC,0,986.7,0,96,0,23,-15.1,-15.6,50000,159,2.9,2.1
2019,1,13,07:00,UTC,0,986.4,0,93,0,22,-16.1,-17,50000,153,1.2,0.8
2019,1,13,08:00,UTC,0,985.8,0,94,0,22,-16.5,-17.2,44450,0,0.9,0
2019,1,13,09:00,UTC,0,985.4,0,93,0,23,-16.5,-17.3,50000,164,2,1.3
2019,1,13,10:00,UTC,1,984.8,0,94,0,22,-15.3,-16.1,33920,153,1.5,1.1
2019,1,13,11:00,UTC,1,983.6,0,96,0,22,-13.2,-13.6,47310,154,1.6,1.2
2019,1,13,12:00,UTC,1,982.9,0,95,0,22,-13.6,-14.2,40840,155,1.7,0.9
2019,1,13,13:00,UTC,8,981.9,0,98,0,23,-12,-12.3,35680,158,1.9,1.2
2019,1,13,14:00,UTC,8,981.6,0,99,0,23,-11.5,-11.7,34960,177,2.8,1.5
2019,1,13,15:00,UTC,8,981,0,99,0,23,-11,-11.1,28400,142,1.9,1.3
2019,1,13,16:00,UTC,7,980,0,99,0,23,-10.7,-10.8,12170,158,2,1.3
2019,1,13,17:00,UTC,8,979,0,100,0,23,-9.2,-9.2,21190,134,2.5,1.5
2019,1,13,18:00,UTC,8,978.3,0,100,0,23,-8.3,-8.3,6380,147,2.8,1.7
2019,1,13,19:00,UTC,7,977.7,0.3,100,0.7,23,-7.7,-7.7,2490,143,2.1,1.3
2019,1,13,20:00,UTC,9,977.1,0.5,100,1,24,-7.2,-7.2,1780,140,2.4,1.6
2019,1,13,21:00,UTC,7,976.5,0.4,100,0.5,24,-6.4,-6.4,3530,141,2.3,1.6
2019,1,13,22:00,UTC,9,975.7,0.3,100,0.9,24,-5.7,-5.7,1410,135,2.8,1.6
2019,1,13,23:00,UTC,9,975.2,0.6,100,0.2,26,-5.5,-5.5,2520,140,3,1.5
2019,1,14,00:00,UTC,9,974.8,0.4,100,0.4,27,-5.3,-5.3,2880,142,2.6,1.4
2019,1,14,01:00,UTC,8,974.4,0.4,100,0.5,27,-5.1,-5.1,4050,139,3.2,1.4
2019,1,14,02:00,UTC,8,974,0.2,100,0,27,-5,-5,5130,129,3,1.7
2019,1,14,03:00,UTC,8,973.5,0.2,100,0,27,-4.6,-4.6,5490,129,4.2,2.3
2019,1,14,04:00,UTC,7,973.1,0.2,100,0.5,27,-4.5,-4.5,4510,129,5,2.8
2019,1,14,05:00,UTC,7,972.8,0.3,100,0.2,27,-4.2,-4.2,4830,132,4.1,2.4
2019,1,14,06:00,UTC,8,972.7,0.3,100,0.7,28,-4.2,-4.2,1690,125,3.1,1.8
2019,1,14,07:00,UTC,7,972.8,0.3,100,0.5,28,-4.4,-4.4,5330,128,3.9,2.2
2019,1,14,08:00,UTC,7,973,0.1,100,0,28,-4.9,-4.9,5470,109,2.6,1.9
2019,1,14,09:00,UTC,7,973.1,0.2,100,0.5,28,-4.8,-4.8,6560,111,3.3,2.1
2019,1,14,10:00,UTC,7,973.3,0.1,100,0.5,28,-4.8,-4.8,10710,105,3.2,2.2
2019,1,14,11:00,UTC,8,973.4,0.1,100,0,28,-4.8,-4.8,12130,99,2.8,2
2019,1,14,12:00,UTC,8,973.8,0.1,100,0,28,-5,-5,27910,57,1.9,1.4
2019,1,14,13:00,UTC,9,974.1,0.2,100,0.7,28,-5.2,-5.2,2510,38,2,1.2
2019,1,14,14:00,UTC,8,974.7,0.2,100,0.6,28,-5.5,-5.5,3310,333,2.2,1.8
2019,1,14,15:00,UTC,8,974.9,0.1,100,0,28,-5.2,-5.2,9230,356,3.6,2.7
2019,1,14,16:00,UTC,8,975.2,0.2,100,0,28,-5.4,-5.4,2690,342,3.5,2.5
2019,1,14,17:00,UTC,8,975.8,0.2,100,0.5,29,-5.3,-5.3,3030,345,3.2,2.4
2019,1,14,18:00,UTC,8,976.2,0.1,100,0,29,-5.4,-5.4,5140,328,2.7,2.1
2019,1,14,19:00,UTC,8,976.9,0.2,100,0.5,29,-5.5,-5.5,4770,342,4,2.7
2019,1,14,20:00,UTC,7,977.5,0.1,100,0,30,-6.8,-6.8,9780,337,3.1,2.5
2019,1,14,21:00,UTC,8,978,0,100,0,30,-5.3,-5.3,28700,344,4.7,3.5
2019,1,14,22:00,UTC,8,978.6,0,100,0,30,-5.1,-5.1,19040,348,5.3,4.1
2019,1,14,23:00,UTC,8,979.2,0.1,100,0,30,-5.2,-5.2,5160,341,5.9,4.1
2019,1,15,00:00,UTC,8,979.8,0.1,100,0,30,-5.2,-5.2,4260,340,5.7,4.4
2019,1,15,01:00,UTC,8,980.4,0.3,100,0.2,30,-5.5,-5.5,5230,340,5.3,4.1
2019,1,15,02:00,UTC,7,981.2,0,100,0,30,-5.6,-5.6,1770,334,5.5,4.3
2019,1,15,03:00,UTC,8,981.8,0,100,0,30,-5.4,-5.4,2900,335,5.8,4.3
2019,1,15,04:00,UTC,8,982.4,0,100,0,30,-5.3,-5.3,9530,334,6.5,4.2
2019,1,15,05:00,UTC,8,982.8,0,100,0,30,-5.4,-5.4,20340,340,6.2,4.6
2019,1,15,06:00,UTC,8,983.8,0,99,0,30,-5.7,-5.8,9560,334,7,5.3
2019,1,15,07:00,UTC,8,984.5,0,99,0,30,-6.1,-6.2,50000,331,6.6,5
2019,1,15,08:00,UTC,8,985.2,0,98,0,30,-6.5,-6.7,46550,330,6.2,4.5
2019,1,15,09:00,UTC,8,985.5,0,97,0,30,-6.9,-7.3,43420,327,6.9,5
2019,1,15,10:00,UTC,8,985.7,0,97,0,30,-7.2,-7.6,47590,327,5.6,4.5
2019,1,15,11:00,UTC,7,985.9,0,97,0,30,-7.4,-7.8,30300,323,5.4,4
2019,1,15,12:00,UTC,8,986,0,97,0,30,-7.5,-7.9,18210,310,5.8,4.7
2019,1,15,13:00,UTC,8,986.2,0,96,0,30,-7.7,-8.1,25020,318,6.3,5.1
2019,1,15,14:00,UTC,7,986.6,0,96,0,29,-7.9,-8.4,9290,325,5.9,4.7
2019,1,15,15:00,UTC,8,986.8,0,97,0,30,-8,-8.4,6150,314,5.9,4.4
2019,1,15,16:00,UTC,8,986.7,0.1,97,0,29,-8.2,-8.5,4230,319,5.7,4.2
2019,1,15,17:00,UTC,8,986.8,0.2,98,0.2,28,-8.3,-8.7,2800,314,5.7,4.7
2019,1,15,18:00,UTC,8,986.8,0.1,98,0,29,-8.5,-8.8,4830,318,5.5,4.4
2019,1,15,19:00,UTC,8,987.2,0,97,0,30,-8.6,-8.9,7070,315,6.1,4.2
2019,1,15,20:00,UTC,8,987.7,0,98,0,30,-8.6,-8.9,5140,317,4.9,4
2019,1,15,21:00,UTC,7,988.1,0.1,97,0,30,-9,-9.4,30220,313,7.5,5.2
2019,1,15,22:00,UTC,7,988.4,0,97,0,30,-8.7,-9.1,45980,312,7.3,5.7
2019,1,15,23:00,UTC,7,988.6,0,97,0,30,-8.6,-9,24040,315,8.1,5.5
2019,1,16,00:00,UTC,7,988.9,0,96,0,30,-8.6,-9.2,26640,310,6.7,5.3
2019,1,16,01:00,UTC,8,989.5,0,95,0,30,-8.6,-9.2,50000,305,6.8,5.2
2019,1,16,02:00,UTC,7,989.8,0,96,0,30,-8.3,-8.9,50000,315,6.8,5
2019,1,16,03:00,UTC,8,990,0,95,0,30,-7.5,-8.1,45560,309,7.9,5.8
2019,1,16,04:00,UTC,8,990.2,0,95,0,30,-7,-7.6,42610,311,6.7,5.2
2019,1,16,05:00,UTC,8,990.6,0,95,0,30,-6.8,-7.6,28750,320,6.6,5.2
2019,1,16,06:00,UTC,8,991.2,0,94,0,30,-6.9,-7.7,31190,319,7.1,5.5
2019,1,16,07:00,UTC,8,991.8,0,95,0,30,-7.4,-8,30210,317,5.6,4.4
2019,1,16,08:00,UTC,8,992.4,0,96,0,30,-6.9,-7.4,41960,325,8,5.8
2019,1,16,09:00,UTC,8,992.8,0,94,0,30,-6.6,-7.4,49320,310,8.4,5.7
2019,1,16,10:00,UTC,8,993.4,0,94,0,30,-6.9,-7.7,12150,320,7.1,5.2
2019,1,16,11:00,UTC,8,993.2,0,95,0,30,-6.7,-7.4,12920,304,4.7,3.5
2019,1,16,12:00,UTC,8,993.5,0,95,0,30,-6.3,-6.9,16190,299,4.6,3
2019,1,16,13:00,UTC,8,993.7,0,94,0,30,-6,-6.8,18930,299,4.7,3.1
2019,1,16,14:00,UTC,8,993.9,0,89,0,30,-6.1,-7.5,47840,314,5.3,3.7
2019,1,16,15:00,UTC,8,994.1,0,87,0,30,-6.1,-7.9,28030,298,4.5,2.7
2019,1,16,16:00,UTC,8,993.8,0,86,0,29,-6.2,-8.2,46730,296,3.4,2.5
2019,1,16,17:00,UTC,8,993.8,0,96,0,29,-6.6,-7.2,21220,277,3.1,1.9
2019,1,16,18:00,UTC,8,993.6,0,96,0,29,-7.4,-7.9,16080,285,3.7,2.4
2019,1,16,19:00,UTC,7,993.6,0,97,0,29,-8.4,-8.8,14220,281,2.5,1.5
2019,1,16,20:00,UTC,7,993.4,0,100,0,29,-9.9,-10,5090,266,1.4,0.7
2019,1,16,21:00,UTC,7,992.9,0,100,0,29,-11.6,-11.6,19640,0,0.4,0
2019,1,16,22:00,UTC,7,992.4,0,98,0,29,-12.9,-13.2,50000,322,1,0.6
2019,1,16,23:00,UTC,8,991.9,0,96,0,29,-14.2,-14.8,,320,0.8,0.6
2019,1,17,00:00,UTC,7,990.9,0,98,0,29,-13.7,-14,39940,316,1.6,1.4
2019,1,17,01:00,UTC,8,990.3,0,99,0,29,-11.1,-11.2,9530,306,1.6,1.3
2019,1,17,02:00,UTC,8,989.1,0,99,0,29,-10.2,-10.3,10680,69,2,0.9
2019,1,17,03:00,UTC,8,988.4,0,99,0,29,-8.9,-9.1,23890,65,4.8,3.6
2019,1,17,04:00,UTC,8,987.5,0,99,0,29,-8.9,-9,44660,70,4.7,3.3
2019,1,17,05:00,UTC,8,987,0,98,0,29,-9,-9.3,50000,38,3.9,3.1
2019,1,17,06:00,UTC,7,986.2,0,97,0,29,-8.8,-9.1,8820,49,5.4,3.2
2019,1,17,07:00,UTC,8,985.9,0,96,0,29,-8.6,-9.2,7350,57,5.9,4.1
2019,1,17,08:00,UTC,8,985.8,0,93,0,29,-8.7,-9.6,34240,45,5.3,3.4
2019,1,17,09:00,UTC,8,985.7,0,95,0,29,-8.9,-9.6,5990,21,5.4,3.7
2019,1,17,10:00,UTC,7,985.4,0,94,0,29,-9,-9.7,6530,14,5.6,3.2
2019,1,17,11:00,UTC,7,985.1,0,93,0,29,-9.1,-10,14750,15,7.4,5.1
2019,1,17,12:00,UTC,8,985.1,0.1,95,0.5,29,-9.3,-10,4620,5,6.9,4.3
2019,1,17,13:00,UTC,9,985.1,0.2,96,0.5,30,-9.7,-10.3,3790,3,7.1,4.5
2019,1,17,14:00,UTC,7,985.3,0,94,0,30,-10.1,-10.8,17970,5,6.1,4.3
2019,1,17,15:00,UTC,8,985.7,0,98,0,30,-10.5,-10.8,5450,345,4.1,3.1
2019,1,17,16:00,UTC,7,985.9,0,97,0,30,-10.2,-10.5,5510,342,6.1,4.9
2019,1,17,17:00,UTC,8,986.3,0,98,0,30,-10,-10.3,35370,337,7.9,4.7
2019,1,17,18:00,UTC,7,986.5,0,95,0,30,-10.2,-10.9,5800,328,6.8,5.4
2019,1,17,19:00,UTC,8,987.1,0,94,0,29,-10.9,-11.6,3750,324,5.9,4.5
2019,1,17,20:00,UTC,7,987.6,0,96,0,30,-11.3,-11.9,3610,281,3.3,2.1
2019,1,17,21:00,UTC,7,988,0,96,0,29,-12.1,-12.6,1670,311,3.1,2.4
2019,1,17,22:00,UTC,7,988.4,0,96,0,30,-11.2,-11.7,2410,305,3.9,2.9
2019,1,17,23:00,UTC,7,988.7,0,97,0,30,-10.6,-11,4660,301,4.6,3.6
2019,1,18,00:00,UTC,8,988.9,0,95,0,29,-9.8,-10.4,4200,301,8.7,6.2
2019,1,18,01:00,UTC,8,989.4,0,96,0,30,-9.8,-10.3,5060,292,7.5,4.7
2019,1,18,02:00,UTC,8,989.9,0,97,0,30,-10.5,-10.9,5010,297,5.3,3.9
2019,1,18,03:00,UTC,8,990.5,0,96,0,30,-10.9,-11.4,3460,282,4.8,2.9
2019,1,18,04:00,UTC,8,990.9,0,96,0,31,-11,-11.5,9030,282,6.4,4
2019,1,18,05:00,UTC,7,991.4,0,95,0,30,-11.3,-11.9,7410,283,5.3,3.4
2019,1,18,06:00,UTC,7,991.9,0,96,0,31,-11.6,-12.1,1900,282,4.4,2.8
2019,1,18,07:00,UTC,7,992.6,0,95,0,30,-12,-12.7,2840,289,3.4,1.9
2019,1,18,08:00,UTC,1,993.4,0,95,0,30,-12.6,-13.2,46630,282,3.5,2.3
2019,1,18,09:00,UTC,7,993.9,0,95,0,29,-12.5,-13.1,4350,273,4.3,2.5
2019,1,18,10:00,UTC,3,994.5,0,95,0,33,-12.6,-13.3,3780,291,5,3.4
2019,1,18,11:00,UTC,5,995.2,0,94,0,31,-13,-13.7,3320,294,3.4,2.4
2019,1,18,12:00,UTC,1,995.8,0,97,0,31,-14.2,-14.5,30550,308,3.6,2.9
2019,1,18,13:00,UTC,1,996.4,0,96,0,31,-14.6,-15.1,9510,295,2.6,1.9
2019,1,18,14:00,UTC,7,997.1,0,95,0,31,-14.4,-15,6970,321,1.8,1.3
2019,1,18,15:00,UTC,7,997.7,0,95,0,32,-15.9,-16.6,32020,300,3.8,2.7
2019,1,18,16:00,UTC,0,998.3,0,96,0,32,-13.9,-14.4,43910,298,3.1,2.5
2019,1,18,17:00,UTC,3,998.9,0,94,0,31,-14.5,-15.3,26040,300,3.6,3
2019,1,18,18:00,UTC,7,999.5,0,94,0,31,-14.5,-15.3,20660,301,4.3,3.5
2019,1,18,19:00,UTC,8,1000,0,95,0,32,-14.2,-14.9,6990,301,4.4,3.4
2019,1,18,20:00,UTC,7,1000.8,0,94,0,31,-15.1,-15.8,8450,300,3.4,2.7
2019,1,18,21:00,UTC,1,1001.7,0,90,0,31,-17.8,-19.1,3040,300,3.8,2.5
2019,1,18,22:00,UTC,1,1001.9,0,92,0,31,-16.9,-17.9,,288,2.5,1.6
2019,1,18,23:00,UTC,0,1002.2,0,90,0,30,-17.6,-18.8,1160,294,2.8,1.8
2019,1,19,00:00,UTC,5,1002.7,0,92,0,31,-17.5,-18.5,1780,283,2.7,1.6
2019,1,19,01:00,UTC,5,1002.9,0,88,0,31,-19.2,-20.7,6800,260,1.7,1
2019,1,19,02:00,UTC,8,1003,0,87,0,32,-20,-21.6,1910,138,1.3,1.1
2019,1,19,03:00,UTC,8,1003,0,91,0,32,-18.8,-20,25130,160,1.9,1.1
2019,1,19,04:00,UTC,8,1002.8,0,92,0,29,-17.6,-18.6,11380,164,2.7,2
2019,1,19,05:00,UTC,8,1002.6,0,93,0,29,-16.1,-17,4430,142,1,0.7
2019,1,19,06:00,UTC,8,1002.4,0.1,94,0.6,30,-15.4,-16.2,2070,161,1.1,0.5
2019,1,19,07:00,UTC,8,1002.5,0,94,0,31,-14.9,-15.6,5320,176,2.1,1.4
2019,1,19,08:00,UTC,8,1002.9,0,95,0,31,-14,-14.6,1750,310,1.1,0.6
2019,1,19,09:00,UTC,8,1002.9,0,96,0,31,-13.6,-14.1,630,148,1.5,0.8
2019,1,19,10:00,UTC,8,1002.7,0,96,0,31,-13,-13.5,800,211,1.9,1.1
2019,1,19,11:00,UTC,7,1002.7,0,98,0,30,-10.8,-11.1,1280,237,2.2,0.9
2019,1,19,12:00,UTC,8,1002.8,0,98,0,31,-10.2,-10.4,1600,272,4.4,1.9
2019,1,19,13:00,UTC,8,1002.5,0,98,0,31,-10.2,-10.5,5370,257,1.7,0.8
2019,1,19,14:00,UTC,8,1002,0,99,0,31,-10.2,-10.4,16880,203,2.4,1.1
2019,1,19,15:00,UTC,8,1001.4,0,100,0,31,-10.1,-10.1,3510,139,1.7,0.9
2019,1,19,16:00,UTC,9,1001.2,0,100,0,31,-10.1,-10.1,600,150,2.2,1
2019,1,19,17:00,UTC,8,1000.8,0,99,0,31,-9.8,-9.9,8300,122,1.4,0.9
2019,1,19,18:00,UTC,8,1000.3,0,99,0,31,-9.7,-9.8,12970,119,1.6,1.1
2019,1,19,19:00,UTC,8,999.6,0,100,0,31,-9.5,-9.5,13740,93,2.2,1.6
2019,1,19,20:00,UTC,8,999.9,0,99,0,31,-9.5,-9.6,12380,33,3.2,1.9
2019,1,19,21:00,UTC,8,1000,0,99,0,31,-9.9,-10,8850,2,3,2
2019,1,19,22:00,UTC,8,1000.3,0,99,0,31,-10.2,-10.3,13960,8,4.6,3.4
2019,1,19,23:00,UTC,8,1000.7,0,99,0,31,-10.7,-10.8,4780,3,6.8,4.8
2019,1,20,00:00,UTC,7,1001.4,0,96,0,31,-13.1,-13.7,4930,346,6.9,5.5
2019,1,20,01:00,UTC,7,1002.1,0,95,0,31,-13.7,-14.3,7690,341,7,4.8
2019,1,20,02:00,UTC,5,1002.5,0,95,0,31,-14.3,-14.9,1010,331,4.3,3.3
2019,1,20,03:00,UTC,1,1002.8,0,94,0,30,-15.2,-16,4180,310,3.9,3.3
2019,1,20,04:00,UTC,5,1003.3,0,94,0,31,-15.1,-15.8,3110,310,2.9,2.4
2019,1,20,05:00,UTC,7,1003.6,0,95,0,31,-14,-14.6,3020,327,2,1.3
2019,1,20,06:00,UTC,5,1003.9,0,94,0,31,-14.7,-15.4,1670,295,2.6,2
2019,1,20,07:00,UTC,0,1004.2,0,94,0,31,-14.4,-15.1,28720,301,5.7,3.7
2019,1,20,08:00,UTC,3,1005,0,95,0,31,-14.8,-15.4,5230,312,5.6,4.3
2019,1,20,09:00,UTC,7,1005.4,0,95,0,31,-14.3,-15,8880,314,6.5,4.8
2019,1,20,10:00,UTC,3,1006.1,0,94,0,31,-15.1,-15.9,9230,322,7.2,5.9
2019,1,20,11:00,UTC,0,1006.5,0,92,0,30,-16.6,-17.6,36410,312,5.8,4.8
2019,1,20,12:00,UTC,1,1006.7,0,92,0,30,-16.4,-17.4,28500,309,4.9,4
2019,1,20,13:00,UTC,0,1007.3,0,91,0,30,-17.7,-18.7,18870,301,3.5,2.4
2019,1,20,14:00,UTC,7,1007.2,0,94,0,30,-14.8,-15.5,7230,299,6.1,4.8
2019,1,20,15:00,UTC,0,1007.5,0,94,0,30,-15,-15.7,4460,301,6.9,4.7
2019,1,20,16:00,UTC,7,1008,0,92,0,30,-16.4,-17.3,3900,319,5.5,4.2
2019,1,20,17:00,UTC,8,1008.4,0,92,0,30,-16.3,-17.3,2990,316,5.1,4
2019,1,20,18:00,UTC,5,1009,0,91,0,30,-18.3,-19.5,3480,316,5,4.4
2019,1,20,19:00,UTC,,1009.5,0,87,0,31,-20.3,-22,9080,317,4.5,3.9
2019,1,20,20:00,UTC,0,1009.8,0,91,0,31,-18.2,-19.3,37500,300,4.4,3.5
2019,1,20,21:00,UTC,1,1010.5,0,90,0,31,-19.9,-21.2,50000,306,4.2,3.1
2019,1,20,22:00,UTC,0,1010.8,0,90,0,30,-19.9,-21.1,27000,296,3.9,3.1
2019,1,20,23:00,UTC,0,1011.5,0,76,0,30,-24.9,-28,38970,298,3.3,2.8
2019,1,21,00:00,UTC,0,1011.5,0,86,0,31,-22.9,-24.5,37060,309,2.4,1.7
2019,1,21,01:00,UTC,1,1011.9,0,86,0,30,-21.3,-23.1,3820,302,3.3,2.7
2019,1,21,02:00,UTC,0,1012.4,0,87,0,30,-22.4,-24,34890,324,3,2.5
2019,1,21,03:00,UTC,0,1013,0,82,0,30,-23.4,-25.6,33460,342,3.3,2.5
2019,1,21,04:00,UTC,1,1013.5,0,83,0,30,-23,-25.1,21270,301,3,2.4
2019,1,21,05:00,UTC,3,1013.9,0,83,0,30,-23,-25.1,3330,331,2.5,2.1
2019,1,21,06:00,UTC,5,1014.2,0,87,0,30,-22.7,-24.3,11720,305,4.4,3.5
2019,1,21,07:00,UTC,1,1014.8,0,83,0,30,-23.4,-25.5,24370,309,2.8,2.2
2019,1,21,08:00,UTC,1,1015.9,0,83,0,30,-23.2,-25.2,31090,316,3.5,2.8
2019,1,21,09:00,UTC,0,1016.4,0,83,0,30,-23.7,-25.8,39680,323,2.4,2
2019,1,21,10:00,UTC,3,1016.5,0,83,0,30,-23,-25.1,22140,287,1.7,1.3
2019,1,21,11:00,UTC,0,1016.6,0,86,0,30,-21.9,-23.6,7940,306,2.4,1.9
2019,1,21,12:00,UTC,0,1016.6,0,89,0,30,-19.8,-21.1,11290,285,3.5,2.3
2019,1,21,13:00,UTC,0,1016.8,0,87,0,30,-20.7,-22.2,10140,262,1.4,0.8
2019,1,21,14:00,UTC,0,1017.2,0,84,0,29,-21.9,-23.8,11430,0,0.4,0
2019,1,21,15:00,UTC,0,1017.5,0,82,0,29,-23.4,-25.6,49060,245,1.4,0.9
2019,1,21,16:00,UTC,0,1017.5,0,79,0,29,-24.6,-27.1,9100,0,0.9,0
2019,1,21,17:00,UTC,0,1017.6,0,79,0,29,-25.3,-27.9,50000,309,1.1,0.8
2019,1,21,18:00,UTC,0,1017.5,0,79,0,30,-25.4,-28,49920,224,0.8,0.5
2019,1,21,19:00,UTC,0,1017.5,0,77,0,30,-27.1,-29.9,50000,0,0.7,0
2019,1,21,20:00,UTC,0,1017.2,0,77,0,30,-27.2,-30,22030,149,1.7,1
2019,1,21,21:00,UTC,0,1017.3,,76,,30,-27.3,-30.2,17200,138,1.6,1.1
2019,1,21,22:00,UTC,7,1016.9,0,78,0,30,-26.2,-28.9,23850,204,1.1,0.5
2019,1,21,23:00,UTC,8,1016,0,85,0,30,-22.7,-24.5,7010,120,1.3,0.7
2019,1,22,00:00,UTC,8,1015.5,0,88,0,30,-20.1,-21.6,2140,119,0.9,0.5
2019,1,22,01:00,UTC,8,1015,0,93,0,30,-16.6,-17.5,6670,275,3,1.4
2019,1,22,02:00,UTC,8,1014.5,0,96,0,30,-13.4,-13.9,1920,279,4.5,2
2019,1,22,03:00,UTC,8,1014.2,0,96,0,30,-12.6,-13,1840,285,4.9,3
2019,1,22,04:00,UTC,7,1014,0,96,0,30,-13.1,-13.6,1590,274,4,1.7
2019,1,22,05:00,UTC,7,1013.9,0,96,0,30,-13.3,-13.8,970,267,4.9,2
2019,1,22,06:00,UTC,7,1013.9,0,97,0,30,-12.3,-12.7,1520,245,3.2,1.1
2019,1,22,07:00,UTC,8,1013.8,0,97,0,30,-11.9,-12.3,1760,290,2.5,1.2
2019,1,22,08:00,UTC,8,1013.9,0,97,0,30,-11.8,-12.1,780,285,3.4,1.4
2019,1,22,09:00,UTC,8,1013.9,0,97,0,30,-11.4,-11.7,2070,274,2.8,1.3
2019,1,22,10:00,UTC,8,1013.9,0,98,0,30,-11,-11.3,7680,266,3,1.6
2019,1,22,11:00,UTC,8,1013.7,0,98,0,30,-10.4,-10.6,4780,261,1.8,0.8
2019,1,22,12:00,UTC,8,1013.5,0,98,0,30,-10.3,-10.5,6160,217,1.9,0.8
2019,1,22,13:00,UTC,8,1013.2,0,98,0,31,-10.6,-10.8,3810,230,2.3,1.2
2019,1,22,14:00,UTC,8,1013,0,98,0,30,-10.6,-10.8,5260,233,2.3,1.3
2019,1,22,15:00,UTC,8,1012.8,0,99,0,31,-10.4,-10.6,6760,202,2.8,1.2
2019,1,22,16:00,UTC,7,1012.5,0,97,0,30,-11.1,-11.4,33520,170,1.8,0.9
2019,1,22,17:00,UTC,3,1012.3,0,96,0,30,-12.9,-13.4,34290,163,3,1.6
2019,1,22,18:00,UTC,8,1011.7,0,97,0,30,-12.5,-12.9,17230,145,2.4,1.5
2019,1,22,19:00,UTC,7,1011.1,0,97,0,30,-12.3,-12.8,32540,142,2.1,1.5
2019,1,22,20:00,UTC,8,1010.5,0,98,0,30,-10.7,-10.9,18510,141,3.5,1.2
2019,1,22,21:00,UTC,8,1009.9,0,100,0,30,-8.1,-8.1,4260,204,4.2,1.9
2019,1,22,22:00,UTC,8,1009.4,0,100,0,31,-8.3,-8.4,9790,172,4.6,2
2019,1,22,23:00,UTC,8,1009.1,0,99,0,30,-9,-9.1,9970,174,4.3,1.7
2019,1,23,00:00,UTC,8,1008.9,0.1,100,0,31,-8.8,-8.9,14530,152,2.6,0.9
2019,1,23,01:00,UTC,8,1008.4,0,100,0,31,-8.3,-8.3,14870,165,2.8,1.3
2019,1,23,02:00,UTC,8,1008.1,0,100,0,31,-7.8,-7.8,32640,155,2.2,1.3
2019,1,23,03:00,UTC,7,1007.8,0.1,100,0.7,31,-7.6,-7.6,3830,168,2.3,1.2
2019,1,23,04:00,UTC,8,1007.5,0.4,100,0.4,31,-7,-7,7930,161,2.9,1.2
